id;video_id;youtube_id;artist_id;artist_name;sond_id;song_title;key;sentence_id;gapped_sent;node_name;group_name;game_name;start_time;end_time;duration;adults_only;offset
1241;550;CsFb661EXsI;2461;James Blunt;820;Heart To Heart;die;44167;You and I won't part till we __;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;131680;136570;4890;0;0
1242;550;CsFb661EXsI;2461;James Blunt;820;Heart To Heart;die;44179;You and I won't part till we __;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;179610;184690;5080;0;0
1244;555;MKfzMOC19Fc;2466;5 Seconds Of Summer;825;Don'T Stop;tied;44395;You got me tongue __, I can't escape it;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;90070;93090;3020;0;0
1247;568;SR6iYWJxHqs;2421;Bruno Mars;852;Grenade;die;45865;Yes, I would __ for you baby;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;63540;67260;3720;0;0
1248;568;SR6iYWJxHqs;2421;Bruno Mars;852;Grenade;die;45884;Yes, I would __ for you baby;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;137640;141210;3570;0;0
1249;568;SR6iYWJxHqs;2421;Bruno Mars;852;Grenade;die;45896;Yes, I would __ for you baby;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;194210;197610;3400;0;0
1250;572;8xg3vE8Ie_E;2448;Taylor Swift;874;Love Story;quiet;47228;We keep __ because we're dead if they knew;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;89120;92160;3040;0;0
1251;573;0G3_kG5FFfQ;2439;Avril Lavigne;876;When You'Re Gone;lie;47332;And the bed where you __;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;35990;39380;3390;0;0
1252;573;0G3_kG5FFfQ;2439;Avril Lavigne;876;When You'Re Gone;lie;47350;And the clothes you left, they __ on the floor;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;111950;117150;5200;0;0
1254;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;lie;50599;And be careful of what you do 'cause the __ becomes the truth;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;81590;86230;4640;0;0
1255;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;cried;50612;Then showed a photo my baby __ his eyes were like mine;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;139650;144930;5280;0;0
1256;594;WVe80iZtlYU;2506;Backstreet Boys;988;Incomplete;tried;53993;I __ to go on like I never knew you;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;49810;57240;7430;0;0
1257;594;WVe80iZtlYU;2506;Backstreet Boys;988;Incomplete;tried;54001;I __ to go on like I never knew you;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;125510;132370;6860;0;0
1258;594;WVe80iZtlYU;2506;Backstreet Boys;988;Incomplete;tried;54009;I __ to go on like I never knew you;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;183090;189620;6530;0;0
1262;601;mqFLXayD6e8;2512;Shania Twain;1004;That Don'T Impress Me Much;scientist;54948;Okay, so you're a rocket __;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;40860;43680;2820;0;0
1270;619;w1oM3kQpXRo;2973;Christina Aguilera;1916;Everything Has Changed;butterflies;100776;And all I feel in my stomach is __;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;96750;104820;8070;0;0
1271;641;DCCJCILiX3o;2973;Christina Aguilera;1938;Amnesia;lie;101997;Sometimes I start to wonder, was it just a __?;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;47220;51850;4630;0;0
1272;641;DCCJCILiX3o;2973;Christina Aguilera;1938;Amnesia;lie;102014;It's like we never happened, was it just a __?;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;124670;129490;4820;0;0
1273;1;W-TE_Ys4iwM;2442;One Direction;2044;Story Of My Life;die;106738;It seems to me that when I __;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;42690;45300;2610;0;0
1274;608;e-ORhEE9VVg;2448;Taylor Swift;2046;Blank Space;tie;106897;New money, suit and __;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;27610;30610;3000;0;0
1275;608;e-ORhEE9VVg;2448;Taylor Swift;2046;Blank Space;lie;106899;Ain't it funny, rumors, __;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;33270;35740;2470;0;0
1276;608;e-ORhEE9VVg;2448;Taylor Swift;2046;Blank Space;skies;106924;Cherry lips, crystal __;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;93360;95710;2350;0;0
1277;608;e-ORhEE9VVg;2448;Taylor Swift;2046;Blank Space;lies;106926;Stolen kisses, pretty __;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;97960;100750;2790;0;0
1278;630;RU8aKj8t7gM;3080;Phil Collins;2065;On My Way;skies;108224;With blue __ ahead, yes, I'm on my way  ;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;197930;202740;4810;0;0
1280;638;78-bUVSiJMA;3084;Phineas And Ferb;2072;Today Is Gonna Be A Great Day;suppliers;108493;We got our mission and __, purple gumballs and desires;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;126830;130610;3780;0;0
1281;647;IcrbM1l_BoI;2445;Avicii;2077;Wake Me Up;tried;108748;I __ carrying the weight of the world;Feature_Has_Phoneme_Ay_Spelled_Ie;sound_ay;sounds_ey_ay;119970;124200;4230;0;0
1372;399;8UVNT4wvIGY;1798;Gotye;414;Somebody That I Used To Know;myself;19810;Told __ that you were right for me;Feature_Has_Phoneme_Ay_Spelled_Y_Not_End;sound_ay;sounds_ey_ay;33090;36920;3830;0;0
1406;571;VuNIsY6JdUw;2448;Taylor Swift;872;You Belong With Me;myself;47106;Laughing on a park bench, thinking to __;Feature_Has_Phoneme_Ay_Spelled_Y_Not_End;sound_ay;sounds_ey_ay;78170;82240;4070;0;0
1413;591;hEhutIEUq8k;2489;Mika;948;We Are Golden;myself;51614;I'm gonna hurt __;Feature_Has_Phoneme_Ay_Spelled_Y_Not_End;sound_ay;sounds_ey_ay;157610;159880;2270;0;0
1421;633;uVjRe8QXFHY;2973;Christina Aguilera;1976;The Best Of Both Worlds;styles;103983;Hottest __, every shoe, every color;Feature_Has_Phoneme_Ay_Spelled_Y_Not_End;sound_ay;sounds_ey_ay;28640;32220;3580;0;0
1422;607;Gqm873UWUdw;2442;One Direction;2045;Moments;myself;106874;As I feel __ fall;Feature_Has_Phoneme_Ay_Spelled_Y_Not_End;sound_ay;sounds_ey_ay;198110;199940;1830;0;0
1423;614;g3o2TfrULck;2442;One Direction;2054;I Would;myself;107388;Lately I found __ thinking;Feature_Has_Phoneme_Ay_Spelled_Y_Not_End;sound_ay;sounds_ey_ay;8170;11850;3680;0;0
1424;618;Zlot0i3Zykw;2448;Taylor Swift;2056;Red;myself;107489;Tell __ its time now, gotta let go;Feature_Has_Phoneme_Ay_Spelled_Y_Not_End;sound_ay;sounds_ey_ay;141690;145420;3730;0;0
1425;632;BV77nWMQgJI;3081;Aladdin;2067;A Whole New World;sideways;108276;Over __ and under;Feature_Has_Phoneme_Ay_Spelled_Y_Not_End;sound_ay;sounds_ey_ay;38030;76480;38450;0;0
1426;637;pgYEJHJXFB4;3083;Celine Dion;2071;Beauty And The Beast;rhyme;108455;Song as old as __;Feature_Has_Phoneme_Ay_Spelled_Y_Not_End;sound_ay;sounds_ey_ay;178670;181800;3130;0;0
1427;637;pgYEJHJXFB4;3083;Celine Dion;2071;Beauty And The Beast;rhyme;108458;Song as old as __;Feature_Has_Phoneme_Ay_Spelled_Y_Not_End;sound_ay;sounds_ey_ay;191170;194500;3330;0;0
1428;647;IcrbM1l_BoI;2445;Avicii;2077;Wake Me Up;myself;108739;All this time I was finding __;Feature_Has_Phoneme_Ay_Spelled_Y_Not_End;sound_ay;sounds_ey_ay;45330;48840;3510;0;0
1429;647;IcrbM1l_BoI;2445;Avicii;2077;Wake Me Up;myself;108743;All this time I was finding __;Feature_Has_Phoneme_Ay_Spelled_Y_Not_End;sound_ay;sounds_ey_ay;61400;64760;3360;0;0
1430;647;IcrbM1l_BoI;2445;Avicii;2077;Wake Me Up;myself;108758;All this time I was finding __;Feature_Has_Phoneme_Ay_Spelled_Y_Not_End;sound_ay;sounds_ey_ay;158080;161220;3140;0;0
1431;647;IcrbM1l_BoI;2445;Avicii;2077;Wake Me Up;myself;108762;All this time I was finding __;Feature_Has_Phoneme_Ay_Spelled_Y_Not_End;sound_ay;sounds_ey_ay;173540;176650;3110;0;0
1432;648;UXTlczyWJ-Y;3086;Echosmith;2078;Cool Kids;style;108830;That's not really her __;Feature_Has_Phoneme_Ay_Spelled_Y_Not_End;sound_ay;sounds_ey_ay;20660;27920;7260;0;0
1487;72;r_8ydghbGSg;30;Demi Lovato;73;Skyscraper;everything;4144;You can take __ I have;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;49060;53410;4350;0;0
1488;72;r_8ydghbGSg;30;Demi Lovato;73;Skyscraper;everything;4145;You can break __ I am;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;53410;57520;4110;0;0
1489;72;r_8ydghbGSg;30;Demi Lovato;73;Skyscraper;everything;4159;You can take __ I have;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;113690;118320;4630;0;0
1490;72;r_8ydghbGSg;30;Demi Lovato;73;Skyscraper;everything;4160;You can break __ I am;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;118320;122320;4000;0;0
1491;72;r_8ydghbGSg;30;Demi Lovato;73;Skyscraper;everything;4174;You can take __ I have;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;173740;178180;4440;0;0
1492;72;r_8ydghbGSg;30;Demi Lovato;73;Skyscraper;everything;4175;You can break __ I am;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;178180;182430;4250;0;0
1741;465;Y66j_BUCBMY;2402;American Authors;750;Best Day Of My Life;Everything;39641;__ is looking up, everybody up now;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;181460;187420;5960;0;0
1758;529;RBumgq5yVrA;2446;Passenger;798;Let Her Go;Everything;42614;__ you touch, all it dies;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;83440;89100;5660;0;0
1764;545;T_igmjEB560;2456;Florida Georgia Line;815;Stay;anything;43794;And I'll do __ to have you here again;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;112190;117540;5350;0;0
1768;562;T4cdfRohhcg;2442;One Direction;830;Kiss You;anything;44693;You can get get __ that you want;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;21070;23860;2790;0;0
1772;568;SR6iYWJxHqs;2421;Bruno Mars;852;Grenade;anything;45862;You know I'd do __ for you;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;50210;55540;5330;0;0
1773;568;SR6iYWJxHqs;2421;Bruno Mars;852;Grenade;anything;45881;You know I'd do __ for you;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;124020;128550;4530;0;0
1774;568;SR6iYWJxHqs;2421;Bruno Mars;852;Grenade;anything;45893;You know I'd do __ for you;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;180360;184820;4460;0;0
1775;569;D1Xr-JFLxik;2448;Taylor Swift;870;White Horse;everything;93059;'I feel like he's __ I've ever wanted';Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;83300;85810;2510;0;0
1776;570;Jb2stN7kH28;2448;Taylor Swift;871;Our Song;says;47010;And he __;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;32810;35220;2410;0;0
1777;570;Jb2stN7kH28;2448;Taylor Swift;871;Our Song;everything;47020;I was walking up the front porch steps after __ that day;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;67510;72610;5100;0;0
1778;570;Jb2stN7kH28;2448;Taylor Swift;871;Our Song;says;93066;He __: 'Baby, is something wrong?';Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;25640;28330;2690;0;0
1779;571;VuNIsY6JdUw;2448;Taylor Swift;872;You Belong With Me;typical;47090;It's a __ Tuesday night;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;23840;26240;2400;0;0
1783;572;8xg3vE8Ie_E;2448;Taylor Swift;874;Love Story;everything;47232;But you were __ to me, I was begging you, please, don't go;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;108430;115740;7310;0;0
1784;573;0G3_kG5FFfQ;2439;Avril Lavigne;876;When You'Re Gone;Everything;47348;__ that I do;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;103470;106970;3500;0;0
1785;573;0G3_kG5FFfQ;2439;Avril Lavigne;876;When You'Re Gone;Everything;47370;__ I do, I give my heart and soul;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;183410;186670;3260;0;0
1794;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;says;50603;She __ I am the one, but the kid is not my son;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;100570;110540;9970;0;0
1795;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;says;50626;She __ I am the one, but the kid is not my son;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;199110;223930;24820;0;0
1796;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;says;50627;She __ I am the one, but the kid is not my son;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;223930;233690;9760;0;0
1797;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;says;50631;She __ I am the one, but the kid is not my son;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;248450;256740;8290;0;0
1798;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;says;50632;She __ I am the one,;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;256740;258579;1839;0;0
1799;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;says;50634;She __ I am the one;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;264750;267020;2270;0;0
1801;592;0CGVgAYJyjk;2489;Mika;949;Grace Kelly;anything;51654;I could be __ you like;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;46620;48410;1790;0;0
1802;592;0CGVgAYJyjk;2489;Mika;949;Grace Kelly;everything;51657;Gotta be __ more;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;50420;52250;1830;0;0
1803;592;0CGVgAYJyjk;2489;Mika;949;Grace Kelly;anything;51681;I could be __ you like;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;97690;99580;1890;0;0
1804;592;0CGVgAYJyjk;2489;Mika;949;Grace Kelly;everything;51684;Gotta be __ more;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;101590;103490;1900;0;0
1805;592;0CGVgAYJyjk;2489;Mika;949;Grace Kelly;says;51689;But you only want what everybody else __ you should want;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;116300;131050;14750;0;0
1806;592;0CGVgAYJyjk;2489;Mika;949;Grace Kelly;anything;51695;I could be __ you like;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;136970;138810;1840;0;0
1807;592;0CGVgAYJyjk;2489;Mika;949;Grace Kelly;everything;51698;Gotta be __ more;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;140930;142750;1820;0;0
1808;592;0CGVgAYJyjk;2489;Mika;949;Grace Kelly;anything;51707;I could be __ you like;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;152720;154790;2070;0;0
1809;592;0CGVgAYJyjk;2489;Mika;949;Grace Kelly;everything;51710;Gotta be __ more;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;156760;158780;2020;0;0
1810;643;r5yaoMjaAmE;2502;Christina Perri;980;Human;everything;53563;Be your __;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;134470;140800;6330;0;0
1813;605;6tpl9LtkRRw;2516;Ne-Yo;1016;One In A Million;everything;55765;Done a little bit of __;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;47870;50290;2420;0;0
1814;619;w1oM3kQpXRo;2973;Christina Aguilera;1916;Everything Has Changed;everything;100770;All I know is a simple name, __ has changed;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;59370;65680;6310;0;0
1815;619;w1oM3kQpXRo;2973;Christina Aguilera;1916;Everything Has Changed;everything;100773;All I know since yesterday is __ has changed;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;71330;83360;12030;0;0
1816;619;w1oM3kQpXRo;2973;Christina Aguilera;1916;Everything Has Changed;everything;100784;All I know is a simple name, __ has changed;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;137530;143630;6100;0;0
1817;619;w1oM3kQpXRo;2973;Christina Aguilera;1916;Everything Has Changed;everything;100787;All I know since yesterday is __ has changed;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;149330;156690;7360;0;0
1818;619;w1oM3kQpXRo;2973;Christina Aguilera;1916;Everything Has Changed;everything;100796;All I know is a simple name, __ has changed;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;198010;203550;5540;0;0
1819;619;w1oM3kQpXRo;2973;Christina Aguilera;1916;Everything Has Changed;everything;100799;All I know since yesterday is __ has changed;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;209290;215960;6670;0;0
1820;619;w1oM3kQpXRo;2973;Christina Aguilera;1916;Everything Has Changed;everything;100803;And __ has changed;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;224710;227630;2920;0;0
1821;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;Everything;100817;__ will be alright, if you keep me next to you;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;45860;50430;4570;0;0
1822;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;Everything;100819;__ will be alright, if we just keep dancing like we're 22, 22;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;55220;68970;13750;0;0
1823;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;Everything;100829;__ will be alright if you keep me next to you;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;110880;115280;4400;0;0
1824;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;Everything;100831;__ will be alright if we just keep dancing like we're 22, 22;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;120160;132370;12210;0;0
1825;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;Everything;100840;__ will be alright if you keep me next to you;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;175320;179910;4590;0;0
1826;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;Everything;100842;__ will be alright if we just keep dancing like we're 22, 22, 22, 22;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;184280;207360;23080;0;0
1827;641;DCCJCILiX3o;2973;Christina Aguilera;1938;Amnesia;says;101996;When he __ those words that hurt you;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;42650;47220;4570;0;0
1828;608;e-ORhEE9VVg;2448;Taylor Swift;2046;Blank Space;crystal;106924;Cherry lips, __ skies;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;93360;95710;2350;0;0
1831;613;UpsKGvPjAgw;2442;One Direction;2052;Steal My Girl;mystery;107457;'You are love, light, power, danger, __';Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;69210;87620;18410;0;0
1831;613;UpsKGvPjAgw;2442;One Direction;2052;Steal My Girl;mystery;107457;'You are love, light, power, danger, __';Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;69210;87620;18410;0;0
1832;624;zAwpV2f4Wok;2555;Jonas Brothers;2059;Play My Music;anything;107636;Don't need __ but that;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;97450;100270;2820;0;0
1833;624;zAwpV2f4Wok;2555;Jonas Brothers;2059;Play My Music;Everything;107637;__ I want is here with me;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;100270;105830;5560;0;0
1835;629;Axv3bGOawx0;3079;High School Musical 2;2064;All For One;Everything;108055;__'s just right;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;45320;47830;2510;0;0
1836;629;Axv3bGOawx0;3079;High School Musical 2;2064;All For One;rhythm;108059;Feel the __ of the drums;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;57480;59990;2510;0;0
1837;629;Axv3bGOawx0;3079;High School Musical 2;2064;All For One;Everything;108075;__'s just right;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;97680;100280;2600;0;0
1838;629;Axv3bGOawx0;3079;High School Musical 2;2064;All For One;rhythm;108079;Feel the __ of the drums;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;109950;112320;2370;0;0
1839;629;Axv3bGOawx0;3079;High School Musical 2;2064;All For One;rhythm;108109;Feel the __ of the drums ;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;186740;189270;2530;0;0
1840;629;Axv3bGOawx0;3079;High School Musical 2;2064;All For One;rhythm;108114;Feel the __ of the drums;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;207970;210580;2610;0;0
1841;632;BV77nWMQgJI;3081;Aladdin;2067;A Whole New World;crystal;108248;It's __ clear;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;70440;72470;2030;0;0
1842;638;78-bUVSiJMA;3084;Phineas And Ferb;2072;Today Is Gonna Be A Great Day;says;108475;And the forecast __ that tomorrow will likely be a million and six times better;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;41500;48020;6520;0;0
1843;638;78-bUVSiJMA;3084;Phineas And Ferb;2072;Today Is Gonna Be A Great Day;system;108481;Devising a __ for remembering everything;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;67880;70660;2780;0;0
1844;638;78-bUVSiJMA;3084;Phineas And Ferb;2072;Today Is Gonna Be A Great Day;everything;108481;Devising a system for remembering __;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;67880;70660;2780;0;0
1845;638;78-bUVSiJMA;3084;Phineas And Ferb;2072;Today Is Gonna Be A Great Day;says;108486;And the forecast __ that tomorrow will likely be a million and six times better;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;90160;96450;6290;0;0
1846;638;78-bUVSiJMA;3084;Phineas And Ferb;2072;Today Is Gonna Be A Great Day;says;108498;And the forecast __ that tomorrow will likely be a million and six times better;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;147480;153470;5990;0;0
1847;644;lp-EO5I60KA;2419;Ed Sheeran;2074;Thinking Out Loud;mysterious;108579;And I'm thinking 'bout how people fall in love in __ ways;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;53270;62010;8740;0;0
1848;644;lp-EO5I60KA;2419;Ed Sheeran;2074;Thinking Out Loud;mysterious;108595;I'm thinking 'bout how people fall in love in __ ways;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;156710;165100;8390;0;0
1849;646;7PCkvCPvDXk;2928;Meghan Trainor;2076;All About That Bass;says;108695;She __, boys like a little more booty to hold at night;Feature_Has_Phoneme_Ih_Spelled_Y_Not_End;sounds_ih_iy;sounds_ih_iy;51580;58880;7300;0;0
