id;video_id;youtube_id;artist_id;artist_name;song_id;song_title;key;lemma;sentence_id;gapped_sent;year;start_time;end_time;duration;adults_only;offset
192;556;X2BYmmTI04I;2466;5 seconds of summer;826;she looks so perfect;heart;heart;44477;I got your name tattooed in an arrow __;3-4;155450;158390;2940;0;0
193;556;X2BYmmTI04I;2466;5 seconds of summer;826;she looks so perfect;heart;heart;44488;I got your name tattooed in an arrow __;3-4;191410;194450;3040;0;0
194;559;UqSww10eeKw;2467;the vamps;829;can we dance;heart;heart;44657;My __'s not made for someone else;3-4;97950;99830;1880;1;0
195;583;MbtajuiuLMU;2412;Maroon 5;907;if i never see your face again;heart;heart;49079;Find it in your __ to reach me;3-4;136730;138820;2090;0;0
196;598;ZuI61cTNbAk;2506;Backstreet Boys;990;shape of my heart;heart;heart;54058;Now let me show you the shape of my __;3-4;63710;72390;8680;0;0
197;598;ZuI61cTNbAk;2506;Backstreet Boys;990;shape of my heart;heart;heart;54069;Now let me show you the shape of my __;3-4;126400;133050;6650;0;0
198;598;ZuI61cTNbAk;2506;Backstreet Boys;990;shape of my heart;heart;heart;54073;But to show you the shape of my __;3-4;146790;157490;10700;0;0
199;598;ZuI61cTNbAk;2506;Backstreet Boys;990;shape of my heart;heart;heart;54077;Now let me show you the shape of my __;3-4;172650;177230;4580;0;0
200;598;ZuI61cTNbAk;2506;Backstreet Boys;990;shape of my heart;heart;heart;54081;Now let me show you the shape of my __ (Now let me show you the true shape of my heart);3-4;191450;197680;6230;0;0
201;598;ZuI61cTNbAk;2506;Backstreet Boys;990;shape of my heart;heart;heart;54081;Now let me show you the shape of my heart (Now let me show you the true shape of my __);3-4;191450;197680;6230;0;0
202;598;ZuI61cTNbAk;2506;Backstreet Boys;990;shape of my heart;heart;heart;54085;Now let me show you the shape of my __;3-4;208240;217230;8990;0;0
203;116;iP6XpLQM2Cs;2508;Ke$ha;993;tiktok;heart;heart;54225;My __ it pounds;3-4;131860;133930;2070;0;0
204;116;iP6XpLQM2Cs;2508;Ke$ha;993;tiktok;heart;heart;54233;My __ it pounds;3-4;147850;149940;2090;0;0
205;599;QR_qa3Ohwls;2508;Ke$ha;994;your love is my drug;heart;heart;54262;I'm all strung out, my __ is fried;3-4;47320;51290;3970;0;0
206;599;QR_qa3Ohwls;2508;Ke$ha;994;your love is my drug;heart;heart;54278;I'm all strung out, my __ is fried;3-4;95890;99530;3640;0;0
207;599;QR_qa3Ohwls;2508;Ke$ha;994;your love is my drug;heart;heart;54290;Do I make your __ beat like an 808 drum?;3-4;140020;142120;2100;0;0
208;604;96aAx0kxVSA;2515;Whitney Houston;1015;one moment in time;heart;heart;55709;I broke my __;3-4;82070;85280;3210;0;0
209;560;cggNqDAtJYU;2909;The XX;1754;heart skipped a beat;Heart;heart;92956;__ skipped a beat;3-4;152400;155700;3300;0;0
210;560;cggNqDAtJYU;2909;The XX;1754;heart skipped a beat;Heart;heart;92960;__ skipped a beat;3-4;168040;171210;3170;0;0
211;560;cggNqDAtJYU;2909;The XX;1754;heart skipped a beat;Heart;heart;92964;__ skipped a beat;3-4;184160;186990;2830;0;0
212;560;cggNqDAtJYU;2909;The XX;1754;heart skipped a beat;Heart;heart;92968;__ skipped a beat;3-4;199800;202780;2980;0;0
213;560;cggNqDAtJYU;2909;The XX;1755;missing;heart;heart;92972;My __ is beating in a different way;3-4;14490;20430;5940;0;0
214;560;cggNqDAtJYU;2909;The XX;1755;missing;heart;heart;92974;My __ is beating in a different way;3-4;26850;32940;6090;0;0
215;560;cggNqDAtJYU;2909;The XX;1755;missing;heart;heart;92981;My __ is beating in a different way;3-4;81430;92810;11380;0;0
216;560;cggNqDAtJYU;2909;The XX;1755;missing;heart;heart;92983;My __ is beating in a different way;3-4;98880;104960;6080;0;0
217;560;cggNqDAtJYU;2909;The XX;1755;missing;heart;heart;92989;My __ is beating in a different way;3-4;159150;165200;6050;0;0
218;560;cggNqDAtJYU;2909;The XX;1755;missing;heart;heart;92991;My __ is beating in a different way;3-4;170860;176780;5920;0;0
219;560;cggNqDAtJYU;2909;The XX;1755;missing;heart;heart;92993;My __ is beating in a different way;3-4;183430;188970;5540;0;0
220;610;kz9UBfXmXsM;3075;a great big world;2048;already home;heart;heart;107052;I say that we're right in the __ of it;3-4;81320;86410;5090;0;0
221;612;POkQXeTv7-4;3077;keyshia cole;2050;heaven sent;heart;heart;107090;You may have got your __ broken;3-4;30030;32670;2640;0;0
222;612;POkQXeTv7-4;3077;keyshia cole;2050;heaven sent;heart;heart;107107;In your __ is sent from (sent from heaven);3-4;77080;79540;2460;0;0
223;612;POkQXeTv7-4;3077;keyshia cole;2050;heaven sent;heart;heart;107111;In your __ is sent from (sent from heaven);3-4;87680;90770;3090;0;0
224;612;POkQXeTv7-4;3077;keyshia cole;2050;heaven sent;heart;heart;107135;In your __ is sent from (sent from heaven);3-4;148560;151970;3410;0;0
225;612;POkQXeTv7-4;3077;keyshia cole;2050;heaven sent;heart;heart;107139;In your __ is sent from (sent from heaven);3-4;159490;163110;3620;0;0
226;612;POkQXeTv7-4;3077;keyshia cole;2050;heaven sent;heart;heart;107154;In your __ is sent from (sent from heaven);3-4;197570;200210;2640;0;0
227;612;POkQXeTv7-4;3077;keyshia cole;2050;heaven sent;heart;heart;107158;In your __ is sent from (sent from heaven);3-4;209470;212550;3080;0;0
228;612;POkQXeTv7-4;3077;keyshia cole;2050;heaven sent;heart;heart;107163;In your __ is sent from (sent from heaven);3-4;221810;224750;2940;0;0
229;656;syFZfO_wfMQ;2442;One Direction;2087;Night changes;Heart;heart;109048;__ is beating loud and she doesn't want it to stop;3-4;88040;95940;7900;0;0
230;661;hlVBg7_08n0;3091;Macklemore & Ryan Lewis;2091;Same love;heart;heart;109267;Plagued by pain in their __;3-4;238920;240380;1460;0;0
231;647;IcrbM1l_BoI;2445;Avicii;2077;Wake me up;heart;heart;108730;Guided by a beating __;3-4;11780;15540;3760;0;0
232;635;DyDjpGzdNE4;2962;toy story;2069;We belong together (TS);heart;heart;108348;From the bottom of my __;3-4;54940;58470;3530;0;0
233;515;gfA-tPKPoNs;2432;Owl City;782;beautiful times;heart;heart;41667;Leaving my healing __ with a new scar;3-4;108780;112590;3810;0;0
234;515;gfA-tPKPoNs;2432;Owl City;782;beautiful times;heart;heart;41691;My __'s burning bad;3-4;175920;178350;2430;0;0
235;626;0bGjlvukgHU;2960;the lion king;2061;I just can't wait to be king;heart;heart;107808;Arranged a __ to heart;3-4;124550;126910;2360;0;0
236;626;0bGjlvukgHU;2960;the lion king;2061;I just can't wait to be king;heart;heart;107808;Arranged a heart to __;3-4;124550;126910;2360;0;0
237;7;k0BWlvnBmIE;3;Katy Perry;7;wide awake;heart;heart;479;With an open __;3-4;60460;61980;1520;1;0
238;607;Gqm873UWUdw;2442;One Direction;2045;moments;Heart;heart;106828;__ beats harder;3-4;29860;32689;2829;0;0
239;607;Gqm873UWUdw;2442;One Direction;2045;moments;heart;heart;106838;My love, my __ is breathing for this;3-4;76980;82800;5820;0;0
240;607;Gqm873UWUdw;2442;One Direction;2045;moments;heart;heart;106861;My love, my __ is breathing for this;3-4;166130;172210;6080;0;0
241;607;Gqm873UWUdw;2442;One Direction;2045;moments;heart;heart;106878;My love, my __ is breathing for this;3-4;212570;218660;6090;0;0
242;607;Gqm873UWUdw;2442;One Direction;2045;moments;heart;heart;106884;My love, my __ is breathing for this;3-4;238290;244760;6470;0;0
243;35;kffacxfA7G4;14;Justin Bieber;36;baby;heart;heart;2335;You are my love, you are my __;3-4;21130;25050;3920;0;0
244;35;kffacxfA7G4;14;Justin Bieber;36;baby;heart;heart;2341;My first love, broke my __ for the first time;3-4;39780;43040;3260;0;0
245;35;kffacxfA7G4;14;Justin Bieber;36;baby;heart;heart;2379;She made my __ pound;3-4;147540;149350;1810;0;0
246;35;kffacxfA7G4;14;Justin Bieber;36;baby;heart;heart;2385;And now my __ is breaking;3-4;158610;160340;1730;0;0
247;92;rywUS-ohqeE;45;Alicia Keys;93;no one;heart;heart;5389;And my __ is hurting;3-4;93330;98010;4680;0;0
248;28;ekzHIouo8Q4;10;Bruno Mars;29;when i was your man;Although;although;1903;__ it hurts;3-4;146300;149380;3080;0;11000
249;115;0Gl2QnHNpkA;67;Backstreet Boys;116;as long as you love me;Although;although;6441;__ loneliness has always been a friend of mine;3-4;18100;24000;5900;0;0
250;204;kyE4CLM0QIA;373;Fleetwood Mac;209;little lies;Although;although;11290;__ I'm not making plans;3-4;72570;75930;3360;0;0
251;6;wV1FrqwZyKw;2;Lady Gaga;6;born this way;straight;straight;436;No matter gay, __, or bi;3-4;181250;182720;1470;1;153500
252;64;3OnnDqH6Wj8;27;Flo Rida;65;good feeling;Straight;straight;3834;__ game face, it's game day;3-4;125320;127370;2050;0;0
253;104;t4H_Zoh7G5A;55;Jennifer Lopez;105;on the floor;Straight;straight;5919;__ to LA, New York, Vegas to Africa;3-4;78370;82290;3920;1;0
254;104;t4H_Zoh7G5A;55;Jennifer Lopez;105;on the floor;Straight;straight;5945;__ to LA, New York, Vegas to Africa;3-4;148500;152750;4250;1;0
255;133;NL2VBU604Jw;86;Gavin DeGraw;135;best i ever had;straight;straight;7669;I got vertigo, no I can't see __;3-4;92360;95560;3200;0;0
256;196;Ntlt2tKi4do;368;30 Seconds to Mars;201;city of angels;straight;straight;10988;Bought my fate, __ from hell;3-4;112690;117870;5180;1;0
257;289;btPJPFnesV4;480;Survivor;297;eye of the tiger;straight;straight;14014;Risin' up __ to the top;3-4;152820;157190;4370;1;0
258;311;ab9176Srb5Y;802;Eminem;321;berzerk;straight;straight;15052;Let's take it back to __ hip-hop and start it from scratch;3-4;5250;7890;2640;1;0
259;318;QjlFqgRbICY;806;Kendrick Lamar;328;a.d.h.d;straight;straight;15488;is light blue, she take it __ to the head;3-4;64400;66770;2370;1;0
260;334;phaJXp_zMYM;818;The Notorious B.I.G.;344;big poppa;Straight;straight;16752;__ up honey really I'm askin';3-4;89840;92460;2620;1;0
261;335;CB0gNT4-tIE;821;Rick Ross;345;no games;straight;straight;16872;Jumped __ off the porch, jumped right in the kitchen;3-4;202380;205710;3330;1;0
262;349;1plPyJdXKIY;898;Warren G;360;regulate;straight;straight;17809;Ain't none of them seeing if they going __ pound for pound;3-4;72490;74950;2460;1;0
263;402;Sv6dMFF_yts;1800;fun.;417;we are young;straight;straight;20655;I need to get my story __;3-4;9960;12070;2110;0;0
264;413;UAsTlnjvetI;1820;Young The Giant;429;cough syrup;straight;straight;20354;If I could find a way to see this __, I'd run away;3-4;41960;49700;7740;0;0
265;413;UAsTlnjvetI;1820;Young The Giant;429;cough syrup;straight;straight;20363;If I could find a way to see this __, I'd run away;3-4;109700;116460;6760;0;0
266;413;UAsTlnjvetI;1820;Young The Giant;429;cough syrup;straight;straight;20373;If I could find a way to see this __, I'd run away;3-4;198160;205880;7720;0;0
267;510;BBAtAM7vtgc;2426;Kanye West;777;bound 2;straight;straight;41291;Got a fresh cut, __ out the salon, *****;3-4;80580;83310;2730;1;0
268;526;bcWWArLFgys;2442;One Direction;795;midnight memories;Straight;straight;42414;__ off the plane to a new hotel;3-4;3150;9220;6070;0;0
269;527;EHkozMIXZ8w;2443;Eminem;796;the monster;straight;straight;42532;Maybe I need a __ jacket, face facts;3-4;188790;191230;2440;1;0
270;661;hlVBg7_08n0;3091;Macklemore & Ryan Lewis;2091;Same love;straight;straight;109201;And I kept my room __;3-4;58630;60460;1830;0;0
271;125;WpYeekQkAdc;77;The Black Eyed Peas;127;where is the love?;straight;straight;7181;Now, you gotta have love just to set it __;3-4;54910;57540;2630;0;0
272;9;XjwZAa2EjKA;3;Katy Perry;9;unconditionally;through;through;616;Walk __ this storm I would;3-4;85820;89650;3830;0;0
273;19;5hzgS9s-tE8;7;Ellie Goulding;19;anything could happen;through;through;1282;But now I've seen it __;3-4;110350;112600;2250;0;17000
274;30;b-3BI9AspYc;11;Rihanna;31;what now;through;through;1980;Whatever it is, it feels like it's laughing at me __ the glass of a two-sided mirror;3-4;30000;37780;7780;0;0
275;30;b-3BI9AspYc;11;Rihanna;31;what now;through;through;1994;Whatever it is, it feels like it's laughing at me __ the glass of a two-sided mirror;3-4;94500;102180;7680;0;0
276;30;b-3BI9AspYc;11;Rihanna;31;what now;through;through;2005;'Cause I spent every hour just going __ the motions;3-4;158640;163030;4390;0;0
277;32;TH8m6J3gPH0;12;Robin Thicke;33;give it 2 u;through;through;2176;Runnin' __ your mind like Jackie Joyner;3-4;148530;150560;2030;1;0
278;34;FyXtoTLLcDk;13;Justin Timberlake;35;tko;through;through;2227;Tried to go below the belt, __ my chest,;3-4;84460;88960;4500;1;0
279;34;FyXtoTLLcDk;13;Justin Timberlake;35;tko;through;through;2262;Tried to go below the belt, __ my chest;3-4;181170;184050;2880;1;0
280;34;FyXtoTLLcDk;13;Justin Timberlake;35;tko;through;through;2308;Tried to go below the belt, __ my chest;3-4;278610;283770;5160;1;0
281;34;FyXtoTLLcDk;13;Justin Timberlake;35;tko;through;through;2317;Tried to go below the belt, __ my chest;3-4;324750;329580;4830;1;0
282;52;rYEDA3JcQqw;21;Adele;53;rolling in the deep;through;through;3238;Throw your soul __ every open door;3-4;150540;155710;5170;0;0
283;55;Ob7vObnFUJc;23;Beyoncé;56;love on top;through;through;3325;After fighting __ my tears and finally you put me first;3-4;54050;60800;6750;0;0
284;55;Ob7vObnFUJc;23;Beyoncé;56;love on top;through;through;3355;After fighting __ my tears and finally you put me first;3-4;135690;142400;6710;0;0
285;56;FHp2KgyQUFk;23;Beyoncé;57;best thing i never had;through;through;3433;I'm so __ with that;3-4;59690;62120;2430;1;0
286;56;FHp2KgyQUFk;23;Beyoncé;57;best thing i never had;through;through;3454;I'm so __ with that;3-4;125090;127640;2550;1;0
287;56;FHp2KgyQUFk;23;Beyoncé;57;best thing i never had;through;through;3470;I'm so __ with that;3-4;171260;173670;2410;1;0
288;56;FHp2KgyQUFk;23;Beyoncé;57;best thing i never had;through;through;3479;I'm so __ with that;3-4;195500;198000;2500;1;0
289;57;bnVUHWCynig;23;Beyoncé;58;halo;through;through;3525;Burning __ my darkest night;3-4;100050;103200;3150;0;0
290;64;3OnnDqH6Wj8;27;Flo Rida;65;good feeling;through;through;3835;See me running __ the crowd full of melee;3-4;127370;129320;1950;0;0
291;75;m20BTdy9FGI;31;Olly Murs;76;dear darlin';through;through;4306;And no one understands what we went __.;3-4;24930;28360;3430;0;0
292;75;m20BTdy9FGI;31;Olly Murs;76;dear darlin';through;through;4309;And if my words break __ the wall;3-4;33740;38450;4710;0;0
293;75;m20BTdy9FGI;31;Olly Murs;76;dear darlin';through;through;4317;And no one understands what we went __.;3-4;71180;74820;3640;0;0
294;75;m20BTdy9FGI;31;Olly Murs;76;dear darlin';through;through;4325;So if my words break __ the wall;3-4;103500;107790;4290;0;0
295;75;m20BTdy9FGI;31;Olly Murs;76;dear darlin';through;through;4333;And no one understands what we went __.;3-4;141080;144740;3660;0;0
296;75;m20BTdy9FGI;31;Olly Murs;76;dear darlin';through;through;4339;And no one understands what we went __.;3-4;187410;191060;3650;0;0
297;76;F3EG4olrFjY;31;Olly Murs;77;dance with me tonight;through;through;4365;I feel the music moving __ your body;3-4;80820;83090;2270;0;0
298;77;W3vijeR0ZRs;31;Olly Murs;78;hand on heart;through;through;4393;We're doing well, we've been __ hell,;3-4;37940;40740;2800;1;0
299;84;sOnqjkJTMaA;37;Michael Jackson;85;thriller;through;through;4828;All __ the night I'll save you from the terrors on;3-4;208960;213640;4680;1;0
300;85;DGIgXP9SvB8;38;will.i.am;86;#thatpower;through;through;4900;Been __ all that stress y'all;3-4;156960;158760;1800;1;0
301;94;KQ6zr6kCPj8;46;LMFAO;95;party rock anthem;through;through;5515;Yo, I'm runnin' __ these hoes like Draino;3-4;87860;90780;2920;1;0
302;98;oTbcO9qaE5g;49;Cher;99;believe;through;through;5672;Cause I've got time to think it __;3-4;108530;112720;4190;0;0
303;98;oTbcO9qaE5g;49;Cher;99;believe;through;through;5682;Well I know that I'll get __ this;3-4;145540;151940;6400;0;0
304;106;TJAfLE39ZZ8;57;Amy Winehouse;107;back to black;through;through;6027;So far removed from all that we went __;3-4;53000;62530;9530;0;0
305;113;LPgvNlrBfb0;66;Cher Lloyd;114;want u back;through;through;6323;You clearly didn't think this __;3-4;78520;82390;3870;0;0
306;130;KJWJfRAGnHc;83;Karmin;132;acapella;through;through;7504;You and me are __ though, watch me hit it solo;3-4;21580;25100;3520;0;0
307;130;KJWJfRAGnHc;83;Karmin;132;acapella;through;through;7528;You and me are __ though, watch me hit it solo;3-4;83680;87140;3460;0;0
308;130;KJWJfRAGnHc;83;Karmin;132;acapella;through;through;7553;You and me are __ though, watch me hit it solo;3-4;145840;149200;3360;0;0
309;130;KJWJfRAGnHc;83;Karmin;132;acapella;through;through;7570;You and me are __ though, watch me hit it solo;3-4;185160;188640;3480;0;0
310;139;EgT_us6AsDg;98;Selena Gomez & The Scene;141;love you like a love song;through;through;8043;Constantly, boy you played __ my mind like a symphony;3-4;69210;74900;5690;0;0
311;142;TGwZ7MNtBFU;105;Gwen Stefani;144;cool;through;through;8201;After all that we've been __;3-4;51260;54100;2840;0;0
312;142;TGwZ7MNtBFU;105;Gwen Stefani;144;cool;through;through;8213;After all that we've been __;3-4;98390;101480;3090;0;0
313;148;VdQY7BusJNU;117;Cyndi Lauper;150;time after time;through;through;8539;Watching __ windows--you're wondering;3-4;119070;124120;5050;0;0
314;157;ewRjZoRtu0Y;174;M.I.A;159;paper planes;through;through;9089;Lethal poison __ their system;3-4;86320;88960;2640;1;0
315;157;ewRjZoRtu0Y;174;M.I.A;159;paper planes;through;through;9094;Lethal poison __ their system;3-4;97460;100170;2710;1;0
316;175;DmeUuoxyt_E;358;Nickelback;180;rockstar;through;through;9918;I'm __ with standin' in lines to clubs I'll never get in;3-4;820;4140;3320;1;0
317;187;8SbUC-UaAxE;364;Guns N' Roses;192;november rain;through;through;10528;We've been __ this such a long long time;3-4;124470;127510;3040;1;0
318;195;KrZHPOeOxQQ;367;Bon Jovi;200;you give love a bad name;through;through;10928;Shot __ the heart, and you're to blame, darling;3-4;170;3800;3630;1;0
319;195;KrZHPOeOxQQ;367;Bon Jovi;200;you give love a bad name;through;through;10932;You promise me heaven then put me __ hell;3-4;34500;38510;4010;1;0
320;195;KrZHPOeOxQQ;367;Bon Jovi;200;you give love a bad name;through;through;10940;Shot __ the heart, and you're to blame;3-4;61800;65740;3940;1;0
321;195;KrZHPOeOxQQ;367;Bon Jovi;200;you give love a bad name;through;through;10955;Shot __ the heart, and you're to blame;3-4;121440;125270;3830;1;0
322;195;KrZHPOeOxQQ;367;Bon Jovi;200;you give love a bad name;through;through;10961;Shot __ the heart and you're to blame;3-4;158810;162730;3920;1;0
323;195;KrZHPOeOxQQ;367;Bon Jovi;200;you give love a bad name;through;through;10966;Shot __ the heart and you're to blame;3-4;174550;178320;3770;1;0
324;480;lwlogyj7nFE;369;Red Hot Chili Peppers;203;under the bridge;through;through;11033;I walk __ her hills;3-4;62870;64810;1940;0;0
325;208;AscPOozwYA8;376;Eric Clapton;213;tears in heaven;through;through;11343;I'll find my way __ night and day;3-4;93740;104140;10400;0;0
326;215;s88r_q7oufE;381;Queens of the Stone Age;220;no one knows;through;through;11577;I journey __ the desert;3-4;98790;105100;6310;0;0
327;216;gOXaUjGk-yY;381;Queens of the Stone Age;221;i sat by the ocean;through;through;11619;They slip __ your fingertips because they never happened to you;3-4;138270;145810;7540;0;0
328;226;0J2QdDbelmY;389;The White Stripes;232;seven nation army;through;through;12054;Back and forth __ my mind;3-4;39120;41110;1990;1;0
329;230;pT68FS3YbQ4;391;The Strokes;236;you only live once;through;through;12177;Cause I'm __;3-4;69210;71240;2030;1;0
330;230;pT68FS3YbQ4;391;The Strokes;236;you only live once;through;through;12196;Cause I'm __;3-4;146770;148970;2200;1;0
331;231;co6WMzDOh1o;392;U2;237;beautiful day;through;through;12207;Shoots up __ the stony ground;3-4;14790;20460;5670;0;0
332;232;XmSdTa9kaiQ;392;U2;238;with or without you;Through;through;12278;__ the storm we reach the shore;3-4;71390;75300;3910;0;0
333;251;3mbBbFH9fAg;416;Soundgarden;257;black hole sun;through;through;12722;Call my name __ the cream;3-4;42250;46840;4590;1;0
